"Standard Report - Exports"
"Current date: 07/13/2019 5:29 PM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","District","Value ($US)",
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","April 2019","Houston-Galveston, TX","126,527"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","April 2019","New York City, NY","17,287"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","May 2019","All Districts","171,035"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","May 2019","Houston-Galveston, TX","171,035"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","2019 through May","All Districts","191,008"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","2019 through May","Charleston, SC","14,974"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","2019 through May","Los Angeles, CA","27,280"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","2019 through May","Seattle, WA","8,800"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","January 2019","All Districts","13,600"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","February 2019","All Districts","49,391"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","February 2019","Charleston, SC","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","February 2019","Los Angeles, CA","27,280"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","March 2019","All Districts","42,687"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","March 2019","Seattle, WA","8,800"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","April 2019","All Districts","18,154"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","May 2019","All Districts","67,176"
"3915 Waste, Parings And Scrap, Of Plastics","Honduras","May 2019","Charleston, SC","4,974"
"3915 Waste, Parings And Scrap, Of Plastics","Jamaica","2019 through May","All Districts","69,631"
"3915 Waste, Parings And Scrap, Of Plastics","Jamaica","February 2019","All Districts","5,580"
"3915 Waste, Parings And Scrap, Of Plastics","Jamaica","March 2019","All Districts","18,026"
"3915 Waste, Parings And Scrap, Of Plastics","Jamaica","April 2019","All Districts","46,025"
"3915 Waste, Parings And Scrap, Of Plastics","Nicaragua","2019 through May","All Districts","80,160"
"3915 Waste, Parings And Scrap, Of Plastics","Nicaragua","2019 through May","Houston-Galveston, TX","50,432"
"3915 Waste, Parings And Scrap, Of Plastics","Nicaragua","March 2019","All Districts","43,993"
"3915 Waste, Parings And Scrap, Of Plastics","Nicaragua","March 2019","Houston-Galveston, TX","25,132"
"3915 Waste, Parings And Scrap, Of Plastics","Nicaragua","April 2019","All Districts","36,167"
"3915 Waste, Parings And Scrap, Of Plastics","Nicaragua","April 2019","Houston-Galveston, TX","25,300"
"3915 Waste, Parings And Scrap, Of Plastics","Sint Maarten","2019 through May","All Districts","4,059"
"3915 Waste, Parings And Scrap, Of Plastics","Sint Maarten","April 2019","All Districts","4,059"
"3915 Waste, Parings And Scrap, Of Plastics","St Lucia","2019 through May","All Districts","10,037"
"3915 Waste, Parings And Scrap, Of Plastics","St Lucia","March 2019","All Districts","2,788"
"3915 Waste, Parings And Scrap, Of Plastics","St Lucia","May 2019","All Districts","7,249"
"3915 Waste, Parings And Scrap, Of Plastics","St Vincent and the Grenadines","2019 through May","All Districts","26,584"
"3915 Waste, Parings And Scrap, Of Plastics","St Vincent and the Grenadines","March 2019","All Districts","26,584"
"3915 Waste, Parings And Scrap, Of Plastics","Trinidad and Tobago","2019 through May","All Districts","27,058"
"3915 Waste, Parings And Scrap, Of Plastics","Trinidad and Tobago","2019 through May","Houston-Galveston, TX","19,708"
"3915 Waste, Parings And Scrap, Of Plastics","Trinidad and Tobago","January 2019","All Districts","7,350"
"3915 Waste, Parings And Scrap, Of Plastics","Trinidad and Tobago","February 2019","All Districts","19,708"
"3915 Waste, Parings And Scrap, Of Plastics","Trinidad and Tobago","February 2019","Houston-Galveston, TX","19,708"
"3915 Waste, Parings And Scrap, Of Plastics","Turks and Caicos Islands","2019 through May","All Districts","63,668"
"3915 Waste, Parings And Scrap, Of Plastics","Turks and Caicos Islands","January 2019","All Districts","28,089"
"3915 Waste, Parings And Scrap, Of Plastics","Turks and Caicos Islands","February 2019","All Districts","18,720"
"3915 Waste, Parings And Scrap, Of Plastics","Turks and Caicos Islands","April 2019","All Districts","3,207"
"3915 Waste, Parings And Scrap, Of Plastics","Turks and Caicos Islands","May 2019","All Districts","13,652"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","All Districts","1,949,697"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","Charleston, SC","626,519"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","Houston-Galveston, TX","128,649"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","Los Angeles, CA","385,230"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","New York City, NY","219,525"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","Norfolk, VA","282,661"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","Savannah, GA","39,450"
"3915 Waste, Parings And Scrap, Of Plastics","South America","2019 through May","Seattle, WA","11,600"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","All Districts","519,702"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","Charleston, SC","267,000"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","Houston-Galveston, TX","4,776"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","Los Angeles, CA","22,130"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","Norfolk, VA","127,412"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","Savannah, GA","8,123"
"3915 Waste, Parings And Scrap, Of Plastics","South America","January 2019","Seattle, WA","11,600"
"3915 Waste, Parings And Scrap, Of Plastics","South America","February 2019","All Districts","320,923"
"3915 Waste, Parings And Scrap, Of Plastics","South America","February 2019","Charleston, SC","79,200"
"3915 Waste, Parings And Scrap, Of Plastics","South America","February 2019","Houston-Galveston, TX","57,923"
"3915 Waste, Parings And Scrap, Of Plastics","South America","February 2019","New York City, NY","30,040"
"3915 Waste, Parings And Scrap, Of Plastics","South America","February 2019","Norfolk, VA","103,322"
"3915 Waste, Parings And Scrap, Of Plastics","South America","February 2019","Savannah, GA","13,280"
"3915 Waste, Parings And Scrap, Of Plastics","South America","March 2019","All Districts","321,011"
"3915 Waste, Parings And Scrap, Of Plastics","South America","March 2019","Houston-Galveston, TX","37,222"
"3915 Waste, Parings And Scrap, Of Plastics","South America","March 2019","Los Angeles, CA","175,000"
"3915 Waste, Parings And Scrap, Of Plastics","South America","March 2019","New York City, NY","20,800"
"3915 Waste, Parings And Scrap, Of Plastics","South America","March 2019","Norfolk, VA","51,927"
"3915 Waste, Parings And Scrap, Of Plastics","South America","March 2019","Savannah, GA","9,975"
"3915 Waste, Parings And Scrap, Of Plastics","South America","April 2019","All Districts","379,470"
"3915 Waste, Parings And Scrap, Of Plastics","South America","April 2019","Charleston, SC","194,619"
"3915 Waste, Parings And Scrap, Of Plastics","South America","April 2019","Houston-Galveston, TX","19,117"
"3915 Waste, Parings And Scrap, Of Plastics","South America","April 2019","Los Angeles, CA","85,500"
"3915 Waste, Parings And Scrap, Of Plastics","South America","May 2019","All Districts","408,591"
"3915 Waste, Parings And Scrap, Of Plastics","South America","May 2019","Charleston, SC","85,700"
"3915 Waste, Parings And Scrap, Of Plastics","South America","May 2019","Houston-Galveston, TX","9,611"
"3915 Waste, Parings And Scrap, Of Plastics","South America","May 2019","Los Angeles, CA","102,600"
"3915 Waste, Parings And Scrap, Of Plastics","South America","May 2019","New York City, NY","168,685"
"3915 Waste, Parings And Scrap, Of Plastics","South America","May 2019","Savannah, GA","8,072"
"3915 Waste, Parings And Scrap, Of Plastics","Argentina","2019 through May","All Districts","44,203"
"3915 Waste, Parings And Scrap, Of Plastics","Argentina","2019 through May","Houston-Galveston, TX","24,253"
"3915 Waste, Parings And Scrap, Of Plastics","Argentina","February 2019","All Districts","39,253"
"3915 Waste, Parings And Scrap, Of Plastics","Argentina","February 2019","Houston-Galveston, TX","24,253"
"3915 Waste, Parings And Scrap, Of Plastics","Argentina","May 2019","All Districts","4,950"
"3915 Waste, Parings And Scrap, Of Plastics","Bolivia","2019 through May","All Districts","4,776"
"3915 Waste, Parings And Scrap, Of Plastics","Bolivia","2019 through May","Houston-Galveston, TX","4,776"
"3915 Waste, Parings And Scrap, Of Plastics","Bolivia","January 2019","All Districts","4,776"
"3915 Waste, Parings And Scrap, Of Plastics","Bolivia","January 2019","Houston-Galveston, TX","4,776"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","2019 through May","All Districts","404,282"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","2019 through May","Charleston, SC","9,449"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","2019 through May","Houston-Galveston, TX","37,400"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","2019 through May","New York City, NY","214,985"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","2019 through May","Savannah, GA","39,450"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","January 2019","All Districts","66,561"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","January 2019","Savannah, GA","8,123"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","February 2019","All Districts","48,130"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","February 2019","Houston-Galveston, TX","9,350"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","February 2019","New York City, NY","25,500"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","February 2019","Savannah, GA","13,280"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","March 2019","All Districts","78,307"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","March 2019","Houston-Galveston, TX","28,050"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","March 2019","New York City, NY","20,800"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","March 2019","Savannah, GA","9,975"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","April 2019","All Districts","23,427"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","April 2019","Charleston, SC","2,949"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","May 2019","All Districts","187,857"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","May 2019","Charleston, SC","6,500"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","May 2019","New York City, NY","168,685"
"3915 Waste, Parings And Scrap, Of Plastics","Brazil","May 2019","Savannah, GA","8,072"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","2019 through May","All Districts","58,883"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","2019 through May","Houston-Galveston, TX","24,320"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","2019 through May","Los Angeles, CA","17,100"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","February 2019","All Districts","24,320"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","February 2019","Houston-Galveston, TX","24,320"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","April 2019","All Districts","17,463"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","May 2019","All Districts","17,100"
"3915 Waste, Parings And Scrap, Of Plastics","Chile","May 2019","Los Angeles, CA","17,100"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","2019 through May","All Districts","164,211"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","2019 through May","Charleston, SC","83,670"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","January 2019","All Districts","13,083"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","February 2019","All Districts","16,487"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","March 2019","All Districts","6,605"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","April 2019","All Districts","109,963"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","April 2019","Charleston, SC","83,670"
"3915 Waste, Parings And Scrap, Of Plastics","Colombia","May 2019","All Districts","18,073"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","2019 through May","All Districts","957,284"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","2019 through May","Charleston, SC","533,400"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","2019 through May","Houston-Galveston, TX","10,124"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","2019 through May","Los Angeles, CA","362,400"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","2019 through May","Norfolk, VA","23,760"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","2019 through May","Seattle, WA","11,600"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","January 2019","All Districts","318,760"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","January 2019","Charleston, SC","267,000"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","January 2019","Los Angeles, CA","16,400"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","January 2019","Norfolk, VA","23,760"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","January 2019","Seattle, WA","11,600"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","February 2019","All Districts","79,200"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","February 2019","Charleston, SC","79,200"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","March 2019","All Districts","175,000"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","March 2019","Los Angeles, CA","175,000"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","April 2019","All Districts","219,624"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","April 2019","Charleston, SC","108,000"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","April 2019","Houston-Galveston, TX","10,124"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","April 2019","Los Angeles, CA","85,500"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","May 2019","All Districts","164,700"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","May 2019","Charleston, SC","79,200"
"3915 Waste, Parings And Scrap, Of Plastics","Ecuador","May 2019","Los Angeles, CA","85,500"
"3915 Waste, Parings And Scrap, Of Plastics","Peru","2019 through May","All Districts","52,617"
"3915 Waste, Parings And Scrap, Of Plastics","Peru","2019 through May","Houston-Galveston, TX","27,776"
"3915 Waste, Parings And Scrap, Of Plastics","Peru","2019 through May","Los Angeles, CA","5,730"
"3915 Waste, Parings And Scrap, Of Plastics","Peru","January 2019","All Districts","12,870"
"3915 Waste, Parings And Scrap, Of Plastics","Peru","January 2019","Los Angeles, CA","5,730"
"3915 Waste, Parings And Scrap, Of Plastics","Peru","February 2019","All Districts","5,671"
